Learning Rate	Train Loss1	Train Loss2	
0.013534	0.502337	0.557181	
0.013534	0.638028	0.532367	
0.013534	0.671979	0.674068	
0.013534	0.500727	0.503178	
0.013534	0.760611	0.828869	
0.013534	0.511187	0.577720	
0.013534	0.816585	0.835209	
0.013534	0.407898	0.499179	
0.013534	0.699713	0.720824	
0.013534	0.533435	0.715040	
0.013534	0.517727	0.500542	
0.013534	0.612836	0.537123	
0.013534	0.762998	0.854161	
0.013534	0.858847	0.949725	
0.013534	0.622072	0.698920	
0.013534	0.495844	0.669678	
0.013534	0.534258	0.419462	
0.013534	0.809532	0.853728	
0.013534	0.475779	0.679306	
0.013534	0.898435	0.934186	
0.013534	0.617571	0.625640	
0.013534	0.578517	0.659093	
0.013534	0.614520	0.542173	
0.013534	0.813305	0.790836	
0.013534	0.649687	0.654683	
0.013534	0.404317	0.502558	
0.013534	0.554810	0.593648	
0.013534	0.633103	0.642680	
0.013534	0.545074	0.629471	
0.013534	0.619594	0.727650	
0.013534	0.581522	0.567621	
0.013534	0.644470	0.772371	
0.013534	0.425820	0.489657	
0.013534	0.697373	0.758521	
0.013534	0.865974	0.876140	
0.013534	0.788418	0.816137	
0.013534	0.648775	0.721235	
0.013534	0.860527	1.023304	
0.013534	0.572461	0.694444	
0.013534	0.463182	0.473092	
0.013534	0.382960	0.427170	
0.013534	1.547829	1.532138	
0.013534	0.639361	0.609214	
0.013534	0.624288	0.731734	
0.013534	0.478202	0.560140	
0.013534	0.534477	0.598284	
0.013534	0.531180	0.618034	
0.013534	0.571570	0.768488	
0.013534	0.628559	0.560159	
0.013534	0.497966	0.643995	
0.013534	0.606568	0.682888	
0.013534	0.827672	0.922160	
0.013534	0.907641	0.733901	
0.013534	0.772175	0.717621	
0.013534	0.663713	0.699867	
0.013534	1.640738	1.658023	
0.013534	0.450390	0.558534	
0.013534	0.496422	0.552529	
0.013534	0.696026	0.863383	
0.013534	0.410549	0.587810	
0.013534	0.591229	0.631524	
0.013534	0.470418	0.475452	
0.013534	0.648767	0.718815	
0.013534	0.533458	0.698271	
0.013534	0.593435	0.791223	
0.013534	0.899190	0.832975	
0.013534	0.509300	0.486261	
0.013534	0.749621	0.797529	
0.013534	0.543736	0.648370	
0.013534	0.465530	0.625815	
0.013534	0.629324	0.526376	
0.013534	0.563721	0.564447	
0.013534	0.695106	0.597097	
0.013534	0.452413	0.622571	
0.013534	0.491360	0.575290	
0.013534	0.580747	0.632513	
0.013534	0.843651	0.867516	
0.013534	0.634231	0.713482	
0.013534	0.531063	0.468327	
0.013534	0.665221	0.703291	
0.013534	0.651991	0.665652	
0.013534	0.501780	0.680582	
0.013534	0.559526	0.565926	
0.013534	0.506617	0.613595	
0.013534	0.560299	0.701450	
0.013534	0.556577	0.637659	
0.013534	0.537289	0.604664	
0.013534	0.493502	0.603295	
0.013534	1.194091	1.199069	
0.013534	0.580354	0.599949	
0.013534	0.804077	0.694856	
0.013534	0.477904	0.555826	
0.013534	0.375130	0.470195	
0.013534	0.948440	1.064644	
0.013534	0.548077	0.548964	
0.013534	0.591038	0.624242	
0.013534	0.712601	0.738477	
0.013534	0.587317	0.554710	
0.013534	0.443880	0.424746	
0.013534	0.432461	0.557495	
0.013534	1.214391	1.179958	
0.013534	0.490635	0.446858	
0.013534	0.577646	0.619403	
0.013534	0.676082	0.687228	
0.013534	0.650257	0.808886	
0.013534	0.577978	0.669841	
0.013534	0.791034	0.782706	
0.013534	0.460348	0.531493	
0.013534	0.508869	0.550675	
0.013534	0.550408	0.599603	
0.013534	0.743777	0.838304	
0.013534	0.545140	0.681008	
0.013534	0.565623	0.587161	
0.013534	0.472435	0.610529	
0.013534	0.555493	0.523784	
0.013534	0.945948	0.860931	
0.013534	0.693472	0.649779	
0.013534	0.452156	0.515536	
0.013534	0.592642	0.590688	
0.013534	0.642045	0.834664	
0.013534	0.678592	0.653943	
0.013534	0.435291	0.525349	
0.013534	0.440383	0.423108	
0.013534	0.451263	0.509445	
0.013534	0.613700	0.548458	
0.013534	0.442605	0.532323	
0.013534	0.440440	0.566088	
0.013534	0.540782	0.584518	
0.013534	0.601466	0.713454	
0.013534	0.561505	0.517367	
0.013534	0.452497	0.629870	
0.013534	0.561942	0.495281	
0.013534	0.756756	0.680616	
0.013534	0.736722	0.644323	
0.013534	0.490432	0.484802	
0.013534	0.709026	0.748444	
0.013534	0.715758	0.760252	
0.013534	0.400368	0.594191	
0.013534	0.638184	0.656352	
0.013534	0.568884	0.668784	
0.013534	0.630772	0.534986	
0.013534	0.444192	0.430619	
0.013534	0.750545	0.705375	
0.013534	0.588987	0.534544	
0.013534	0.660379	0.675756	
0.013534	0.619482	0.747133	
0.013534	0.676736	0.755759	
0.013534	0.441103	0.468216	
0.013534	0.541051	0.672775	
0.013534	0.610801	0.577563	
0.013534	0.626380	0.667967	
0.013534	0.499289	0.551410	
0.013534	0.769254	0.753050	
0.013534	0.676573	0.848128	
0.013534	0.519491	0.546685	
0.013534	0.637353	0.539400	
0.013534	1.212902	1.205742	
0.013534	0.745931	0.809633	
0.013534	0.686399	0.709154	
0.013534	0.733938	0.685328	
0.013534	0.610811	0.645947	
0.013534	0.505610	0.563359	
0.013534	0.626038	0.716141	
0.013534	0.992797	1.032489	
0.013534	0.562361	0.782273	
0.013534	0.658259	0.698938	
0.013534	1.021158	1.034597	
0.013534	0.571379	0.530594	
0.013534	0.544085	0.705069	
0.013534	0.768943	0.788443	
0.013534	1.480150	1.348253	
0.013534	0.767833	0.698341	
0.013534	0.597966	0.713426	
0.013534	0.596499	0.762660	
0.013534	0.593068	0.554358	
0.013534	0.438645	0.428464	
0.013534	0.563405	0.534135	
0.013534	0.713723	0.740356	
0.013534	0.619206	0.679251	
0.013534	0.557072	0.702714	
0.013534	0.406575	0.586669	
0.013534	0.711286	0.766679	
0.013534	0.735667	0.814952	
0.013534	0.786897	0.719548	
0.013534	0.365532	0.380084	
0.013534	0.733873	0.744778	
0.013534	0.586517	0.509225	
0.013534	0.759890	0.734214	
0.013534	0.553546	0.529087	
0.013534	0.821630	0.809799	
0.013534	1.188458	1.116725	
0.013534	0.635422	0.598752	
0.013534	0.776494	0.781653	
0.013534	0.700130	0.691412	
0.013534	0.746746	0.882609	
0.013534	0.864291	0.953604	
0.013534	0.658227	0.673713	
0.013534	0.563540	0.503722	
0.013534	0.660808	0.644003	
0.013534	0.585425	0.594554	
0.013534	0.588350	0.710849	
0.013534	0.656175	0.602481	
0.013534	0.740380	0.768553	
0.013534	0.498748	0.549630	
0.013534	0.580223	0.690979	
0.013534	0.548945	0.495204	
0.013534	0.732814	0.641094	
0.013534	0.538510	0.598909	
0.013534	0.533714	0.561688	
0.013534	0.577256	0.689244	
0.013534	0.506037	0.444096	
0.013534	0.613652	0.482138	
0.013534	0.723308	0.698873	
0.013534	0.785586	0.757954	
0.013534	0.730321	0.733920	
0.013534	0.515652	0.636268	
0.013534	0.504135	0.626926	
0.013534	0.621273	0.665200	
0.013534	0.454472	0.453438	
0.013534	0.730263	0.858007	
0.013534	0.794650	0.797552	
0.013534	0.866723	0.763581	
0.013534	0.563358	0.663774	
0.013534	0.551217	0.651797	
0.013534	0.543828	0.636839	
0.013534	0.599963	0.506148	
0.013534	0.711896	0.698346	
0.013534	0.528383	0.589817	
0.013534	0.927317	0.921792	
0.013534	0.476799	0.590191	
0.013534	0.590609	0.583418	
0.013534	0.519975	0.635491	
0.013534	0.711540	0.759054	
0.013534	0.549606	0.671328	
0.013534	0.502607	0.566239	
0.013534	0.560400	0.652190	
0.013534	0.746053	0.841764	
0.013534	0.735329	0.767824	
0.013534	0.613975	0.560963	
0.013534	0.720353	0.568651	
0.013534	0.447655	0.563268	
0.013534	0.653973	0.729186	
0.013534	0.526589	0.597493	
0.013534	0.756297	0.893637	
0.013534	0.570519	0.653898	
0.013534	0.517378	0.547065	
0.013534	0.540655	0.637551	
0.013534	0.600361	0.755353	
0.013534	0.618870	0.550672	
0.013534	0.536256	0.488197	
0.013534	0.983788	0.985389	
0.013534	0.487132	0.532519	
0.013534	0.567568	0.625025	
0.013534	0.873938	0.850825	
0.013534	0.627773	0.755112	
0.013534	0.662489	0.790986	
0.013534	0.373458	0.556073	
0.013534	0.551175	0.521063	
0.013534	0.597677	0.655764	
0.013534	0.712979	0.617778	
0.013534	0.644009	0.700201	
0.013534	0.468557	0.457000	
0.013534	1.380336	1.285188	
0.013534	0.383337	0.537285	
0.013534	0.425475	0.498060	
0.013534	0.679738	0.635129	
0.013534	0.360655	0.407061	
0.013534	0.432687	0.527846	
0.013534	0.637076	0.668847	
0.013534	0.626514	0.697356	
0.013534	0.418894	0.535939	
0.013534	0.805099	0.771621	
0.013534	0.413382	0.530031	
0.013534	0.549389	0.626411	
0.013534	0.629407	0.595457	
0.013534	0.484630	0.680111	
0.013534	0.591259	0.521363	
0.013534	0.444521	0.556395	
0.013534	0.580464	0.750821	
0.013534	0.479531	0.538625	
0.013534	0.496497	0.579556	
0.013534	0.812027	0.705269	
0.013534	0.579139	0.673761	
0.013534	0.466093	0.562406	
0.013534	0.529510	0.575134	
0.013534	0.703048	0.752087	
0.013534	1.453068	1.226457	
0.013534	0.795992	0.708536	
0.013534	0.378829	0.464859	
0.013534	0.579895	0.718126	
0.013534	0.661954	0.769079	
0.013534	1.340266	1.508190	
0.013534	1.366706	1.332821	
0.013534	0.551384	0.579376	
0.013534	0.539618	0.611959	
0.013534	0.485811	0.371227	
0.013534	0.371856	0.416570	
0.013534	0.656827	0.644334	
0.013534	0.386157	0.446119	
0.013534	0.592547	0.606889	
0.013534	0.698678	0.705299	
0.013534	0.849440	0.947390	
0.013534	1.006665	0.958117	
0.013534	0.531469	0.484734	
0.013534	0.827057	0.725455	
0.013534	0.486342	0.622857	
0.013534	0.413691	0.418824	
0.013534	0.491518	0.561696	
0.013534	1.035209	1.074579	
0.013534	0.565643	0.713238	
0.013534	0.627778	0.722592	
0.013534	0.509692	0.537175	
0.013534	0.495130	0.598226	
0.013534	0.548308	0.650155	
0.013534	0.630672	0.643839	
0.013534	0.534232	0.709576	
0.013534	0.656183	0.803012	
0.013534	0.750859	0.845787	
0.013534	0.424587	0.588696	
0.013534	0.524190	0.692139	
0.013534	0.573615	0.725127	
0.013534	0.679697	0.815462	
0.013534	0.578707	0.598880	
0.013534	0.653423	0.643591	
0.013534	0.495964	0.715019	
0.013534	0.482113	0.498565	
0.013534	0.593644	0.607921	
0.013534	0.470615	0.540339	
0.013534	0.802795	1.067425	
0.013534	0.746764	0.823843	
0.013534	0.380860	0.569959	
0.013534	0.527007	0.637630	
0.013534	0.522465	0.573044	
0.013534	0.440372	0.430900	
0.013534	0.587374	0.447303	
0.013534	0.685121	0.508265	
0.013534	0.938898	0.895711	
0.013534	0.498607	0.549363	
0.013534	0.529735	0.516010	
0.013534	0.615601	0.572991	
0.013534	0.586694	0.651293	
0.013534	0.598063	0.603640	
0.013534	0.664130	0.630141	
0.013534	0.603692	0.745239	
0.013534	0.614632	0.636006	
0.013534	0.424709	0.456259	
0.013534	0.683801	0.713755	
0.013534	0.849216	0.631717	
0.013534	0.472719	0.392462	
0.013534	0.394970	0.460210	
0.013534	0.564049	0.641752	
0.013534	0.400793	0.562159	
0.013534	0.501150	0.587128	
0.013534	0.500078	0.639196	
0.013534	0.505808	0.599314	
0.013534	0.456422	0.555658	
0.013534	0.442399	0.593191	
0.013534	0.498108	0.556341	
0.013534	0.416749	0.545399	
0.013534	0.549492	0.609830	
0.013534	0.477807	0.499236	
0.013534	0.677595	0.639610	
0.013534	0.466336	0.566906	
0.013534	0.369391	0.575510	
0.013534	0.529266	0.458140	
0.013534	0.850434	0.728822	
0.013534	0.487316	0.501931	
0.013534	0.502212	0.527082	
0.013534	0.622697	0.741309	
0.013534	0.546979	0.619422	
0.013534	0.665955	0.618652	
0.013534	0.560194	0.703557	
0.013534	0.673746	0.719471	
0.013534	1.322559	1.299260	
0.013534	0.476257	0.461295	
0.013534	0.595218	0.755420	
0.013534	0.722905	0.630048	
0.013534	0.511176	0.641875	
0.013534	0.630686	0.595034	
0.013534	0.664681	0.673722	
0.013534	0.502626	0.465029	
0.013534	0.505028	0.665408	
0.013534	0.725325	0.832294	
0.013534	0.584496	0.666085	
0.013534	0.434406	0.568487	
0.013534	0.553825	0.614815	
0.013534	0.485810	0.725323	
0.013534	0.489451	0.554447	
0.013534	0.541730	0.721173	
0.013534	0.576411	0.731687	
0.013534	0.440355	0.515207	
0.013534	0.466726	0.685519	
0.013534	0.502817	0.492529	
0.013534	1.442045	1.357995	
0.013534	0.568024	0.557029	
0.013534	0.479404	0.683950	
0.013534	1.080330	1.029984	
0.013534	0.503235	0.608612	
0.013534	0.749136	0.674372	
0.013534	0.725565	0.632206	
0.013534	1.451750	1.389475	
0.013534	0.622351	0.803112	
0.013534	0.480128	0.599865	
0.013534	0.584971	0.688174	
0.013534	0.761262	0.618635	
0.013534	0.624113	0.684179	
0.013534	0.418545	0.442663	
0.013534	0.466813	0.502296	
0.013534	1.024619	0.959101	
0.013534	0.580292	0.513743	
0.013534	0.827100	0.880885	
0.013534	0.757618	0.778710	
0.013534	0.743243	0.832675	
0.013534	0.748058	0.813808	
0.013534	0.603268	0.494396	
0.013534	0.417970	0.430014	
0.013534	0.464971	0.610443	
0.013534	0.586305	0.598316	
0.013534	0.534276	0.641750	
0.013534	0.613671	0.689882	
0.013534	0.781167	0.834499	
0.013534	0.501834	0.479432	
0.013534	0.747809	0.807096	
0.013534	1.575495	1.591201	
0.013534	0.528229	0.730872	
0.013534	0.516136	0.586990	
0.013534	0.394268	0.507869	
0.013534	0.648903	0.695809	
0.013534	0.657723	0.885746	
0.013534	0.497733	0.574796	
0.013534	0.609465	0.502148	
0.013534	0.443283	0.508451	
0.013534	0.397905	0.460630	
0.013534	0.452440	0.563771	
0.013534	0.743549	0.828609	
0.013534	0.518812	0.666752	
0.013534	0.445051	0.544779	
0.013534	0.867650	0.842945	
0.013534	0.671329	0.650732	
0.013534	0.565542	0.723638	
0.013534	0.496285	0.465808	
0.013534	0.927522	0.835668	
0.013534	0.548868	0.522433	
0.013534	0.555772	0.639499	
0.013534	0.616789	0.592164	
0.013534	0.614052	0.719490	
0.013534	0.621265	0.531552	
0.013534	0.588065	0.726199	
0.013534	0.460047	0.550272	
0.013534	0.688459	0.626839	
0.013534	0.599928	0.513316	
0.013534	0.582846	0.576805	
0.013534	0.649438	0.580911	
0.013534	0.605363	0.561000	
0.013534	0.541045	0.709322	
0.013534	0.507133	0.598387	
0.013534	0.573221	0.799977	
0.013534	0.734767	0.665801	
0.013534	0.592008	0.402379	
0.013534	0.542565	0.652918	
0.013534	0.571491	0.558665	
0.013534	0.522911	0.575865	
0.013534	0.430892	0.503247	
0.013534	0.407014	0.570979	
0.013534	0.504381	0.775263	
0.013534	0.526492	0.676368	
0.013534	1.629906	1.645498	
0.013534	0.768608	0.726726	
0.013534	0.661007	0.753708	
0.013534	0.596652	0.661466	
0.013534	0.607221	0.691026	
0.013534	0.366158	0.477086	
0.013534	0.466594	0.532432	
0.013534	0.617041	0.661146	
0.013534	0.662847	0.840522	
0.013534	0.737069	0.723962	
0.013534	0.524008	0.558622	
0.013534	0.843507	0.918566	
0.013534	0.971785	1.074607	
0.013534	1.263453	1.240966	
0.013534	1.556553	1.582453	
0.013534	0.647180	0.651118	
0.013534	0.414217	0.462853	
0.013534	0.600275	0.710560	
0.013534	0.539537	0.505676	
0.013534	0.600369	0.776061	
0.013534	0.538491	0.486263	
0.013534	0.500743	0.528781	
0.013534	0.791553	0.701877	
0.013534	0.498285	0.631541	
0.013534	0.477331	0.548675	
0.013534	0.459331	0.366796	
0.013534	0.635307	0.611591	
0.013534	0.423396	0.517975	
0.013534	0.500895	0.538878	
0.013534	0.691081	0.710250	
0.013534	0.697027	0.660100	
0.013534	0.477419	0.600085	
0.013534	0.708005	0.662025	
0.013534	1.015081	0.942350	
0.013534	0.887790	0.988780	
0.013534	0.586343	0.510662	
0.013534	0.565142	0.566732	
0.013534	0.629489	0.748851	
0.013534	0.588178	0.788772	
0.013534	0.636871	0.809789	
0.013534	0.530900	0.664752	
0.013534	0.636951	0.567349	
0.013534	0.457092	0.618573	
0.013534	0.541447	0.682821	
0.013534	0.817060	0.767773	
0.013534	0.529100	0.560264	
0.013534	0.642253	0.639341	
0.013534	0.598246	0.613306	
0.013534	0.609987	0.568644	
0.013534	0.666656	0.707132	
0.013534	0.690835	0.624489	
0.013534	0.738547	0.870655	
0.013534	0.504574	0.410934	
0.013534	0.482027	0.653644	
0.013534	0.444379	0.502172	
0.013534	0.527596	0.514603	
0.013534	0.725667	0.795857	
0.013534	0.545750	0.620730	
0.013534	0.660971	0.572994	
0.013534	0.628684	0.664310	
0.013534	0.595594	0.770397	
0.013534	0.476617	0.602409	
0.013534	0.787054	0.788490	
0.013534	0.693473	0.582409	
0.013534	0.765900	0.880393	
0.013534	0.569420	0.593050	
0.013534	0.613967	0.749560	
0.013534	0.700362	0.698123	
0.013534	0.462676	0.468205	
0.013534	0.690609	0.743631	
0.013534	0.511265	0.444361	
0.013534	0.685761	0.662709	
0.013534	0.608182	0.653073	
0.013534	0.704656	0.769025	
0.013534	0.509259	0.531835	
0.013534	0.710848	0.781156	
0.013534	0.721700	0.683598	
0.013534	0.566275	0.619759	
0.013534	0.509152	0.626897	
0.013534	0.568890	0.584797	
0.013534	0.427343	0.617126	
0.013534	0.853957	0.932826	
0.013534	0.539853	0.684570	
0.013534	0.630153	0.613202	
0.013534	0.384359	0.606005	
0.013534	0.537627	0.579564	
0.013534	0.516418	0.650136	
0.013534	0.543859	0.536177	
0.013534	0.678879	0.772652	
0.013534	0.598074	0.774582	
0.013534	0.592374	0.655603	
0.013534	0.671894	0.581538	
0.013534	0.915402	0.963124	
0.013534	0.607094	0.555285	
0.013534	0.510090	0.728308	
0.013534	0.485626	0.499283	
0.013534	0.634265	0.702983	
0.013534	0.683404	0.718492	
0.013534	0.497823	0.557492	
0.013534	0.671815	0.634940	
0.013534	1.660317	1.931020	
0.013534	0.503617	0.488038	
0.013534	0.488773	0.546766	
0.013534	0.675422	0.643985	
0.013534	0.627591	0.507930	
0.013534	0.411978	0.401585	
0.013534	0.590971	0.496618	
0.013534	0.541954	0.776141	
0.013534	0.608894	0.513599	
0.013534	0.603250	0.660676	
0.013534	0.416262	0.535812	
0.013534	0.450688	0.662354	
0.013534	0.599373	0.575890	
0.013534	0.504626	0.536446	
0.013534	0.594876	0.626137	
0.013534	0.410982	0.603601	
0.013534	0.457989	0.507382	
0.013534	0.551956	0.530625	
0.013534	0.552247	0.598629	
0.013534	0.666489	0.687859	
0.013534	0.482040	0.513459	
0.013534	0.492736	0.613880	
0.013534	1.199535	1.138774	
0.013534	0.465652	0.391416	
0.013534	0.540219	0.434759	
0.013534	0.666082	0.571282	
0.013534	0.479190	0.569589	
0.013534	0.677818	0.791652	
0.013534	0.468244	0.636866	
0.013534	0.581141	0.753272	
0.013534	0.439035	0.510175	
0.013534	0.605008	0.660103	
0.013534	0.619269	0.613425	
0.013534	0.431794	0.586215	
0.013534	0.674767	0.713264	
0.013534	0.511491	0.533642	
0.013534	0.620498	0.625189	
0.013534	0.520506	0.579405	
0.013534	0.650748	0.697297	
0.013534	0.531028	0.590961	
0.013534	0.638305	0.656058	
0.013534	0.693848	0.659941	
0.013534	0.392687	0.377804	
0.013534	0.695725	0.586553	
0.013534	0.456016	0.558272	
0.013534	0.578137	0.527927	
0.013534	0.805900	0.650951	
0.013534	0.443869	0.607762	
0.013534	0.628776	0.746482	
0.013534	0.562087	0.572590	
0.013534	0.643064	0.725343	
0.013534	0.535353	0.595883	
0.013534	0.757563	0.801615	
0.013534	0.605578	0.657432	
0.013534	0.461534	0.523907	
0.013534	0.730391	0.761998	
0.013534	0.671903	0.842532	
0.013534	0.594462	0.727427	
0.013534	0.582642	0.632047	
0.013534	0.648477	0.722955	
0.013534	0.532211	0.600220	
0.013534	0.411935	0.360759	
0.013534	0.453672	0.613845	
0.013534	1.074224	1.042294	
0.013534	0.622141	0.649162	
0.013534	0.438902	0.624171	
0.013534	0.669715	0.587997	
0.013534	0.540689	0.702081	
0.013534	0.630587	0.666166	
0.013534	0.955516	0.893763	
0.013534	0.463568	0.453130	
0.013534	0.872160	0.711587	
0.013534	0.421573	0.575364	
0.013534	0.403210	0.561852	
0.013534	0.752241	0.793173	
0.013534	0.570286	0.634184	
0.013534	0.665826	0.682565	
0.013534	0.563321	0.631434	
0.013534	0.582673	0.589352	
0.013534	0.474413	0.680974	
0.013534	0.522827	0.735968	
0.013534	0.485600	0.505195	
0.013534	0.746013	0.631770	
0.013534	0.728421	0.677944	
0.013534	0.526945	0.610137	
0.013534	0.496961	0.553635	
0.013534	0.517349	0.651020	
0.013534	0.532872	0.647003	
0.013534	0.651412	0.589023	
0.013534	0.380103	0.572690	
0.013534	0.495433	0.514764	
0.013534	0.792650	0.889512	
0.013534	0.466915	0.540970	
0.013534	0.590993	0.701302	
0.013534	0.639735	0.543351	
0.013534	0.537548	0.534669	
0.013534	0.441354	0.673853	
0.013534	0.576132	0.643940	
0.013534	0.463060	0.519010	
0.013534	1.519566	1.503169	
0.013534	0.611369	0.740429	
0.013534	0.469386	0.584482	
0.013534	0.516241	0.433139	
0.013534	0.779290	0.857172	
0.013534	0.488449	0.491783	
0.013534	0.489157	0.498197	
0.013534	0.690396	0.638547	
0.013534	0.578921	0.589748	
0.013534	0.544439	0.726476	
0.013534	0.566226	0.506518	
0.013534	0.648579	0.714869	
0.013534	0.711494	0.791813	
0.013534	0.675182	0.656353	
0.013534	0.634715	0.676709	
0.013534	0.501183	0.428329	
0.013534	0.820614	0.664534	
0.013534	0.504912	0.569590	
0.013534	0.699736	0.647720	
0.013534	0.461243	0.612158	
0.013534	1.111861	1.116048	
0.013534	0.563950	0.544687	
0.013534	0.566449	0.648700	
0.013534	0.435175	0.482969	
0.013534	0.525323	0.597125	
0.013534	0.511551	0.666008	
0.013534	0.785681	0.756274	
0.013534	0.666646	0.742846	
0.013534	0.683955	0.735029	
0.013534	0.540107	0.652176	
0.013534	0.665433	0.823666	
0.013534	0.706493	0.604400	
0.013534	0.524622	0.419908	
0.013534	1.122272	0.916465	
0.013534	1.084490	0.913318	
0.013534	0.766372	0.686145	
0.013534	0.571803	0.719727	
0.013534	0.794607	0.802338	
0.013534	0.608515	0.720835	
0.013534	0.674243	0.690460	
0.013534	1.134415	1.273801	
0.013534	0.882581	0.752621	
0.013534	0.558342	0.678912	
0.013534	0.706761	0.616272	
0.013534	0.647475	0.651479	
0.013534	0.792365	0.755455	
0.013534	0.594911	0.486314	
0.013534	0.544327	0.675428	
0.013534	0.446050	0.560258	
0.013534	0.510217	0.713140	
0.013534	0.741164	0.771240	
0.013534	0.503072	0.697260	
0.013534	0.783572	0.758501	
0.013534	0.639371	0.493177	
0.013534	0.469036	0.478025	
0.013534	0.735349	0.633504	
0.013534	0.558934	0.578347	
0.013534	0.461733	0.537817	
0.013534	0.640443	0.726005	
0.013534	0.508473	0.737449	
0.013534	0.525865	0.682984	
0.013534	0.634625	0.660633	
0.013534	0.423311	0.591811	
0.013534	0.647618	0.656076	
0.013534	0.623237	0.641005	
0.013534	0.603879	0.592633	
0.013534	0.599823	0.692528	
0.013534	1.015178	1.012758	
0.013534	0.753668	0.723803	
0.013534	0.569461	0.385999	
0.013534	0.580645	0.632104	
0.013534	0.645008	0.508775	
0.013534	0.439185	0.569285	
0.013534	0.711297	0.647679	
0.013534	0.607361	0.732016	
0.013534	0.646047	0.723058	
0.013534	0.578816	0.606457	
0.013534	0.829898	0.939993	
0.013534	1.351219	1.361318	
0.013534	0.591762	0.614491	
0.013534	0.577269	0.633233	
0.013534	0.863756	0.821771	
0.013534	0.773829	0.701971	
0.013534	0.973757	0.940262	
0.013534	0.441713	0.381512	
0.013534	0.714246	0.746331	
0.013534	0.463822	0.592500	
0.013534	0.510467	0.650607	
0.013534	0.552326	0.618758	
0.013534	0.833647	0.893881	
0.013534	0.457776	0.554193	
0.013534	0.696454	0.739231	
0.013534	0.597258	0.638206	
0.013534	0.483104	0.615092	
0.013534	0.683647	0.770084	
0.013534	0.457258	0.566446	
0.013534	0.635348	0.765155	
0.013534	0.701730	0.688632	
0.013534	0.742608	0.723238	
0.013534	0.835542	0.801816	
0.013534	1.012037	1.103584	
0.013534	0.664840	0.667724	
0.013534	0.848018	0.768495	
0.013534	0.713609	0.775568	
0.013534	0.491926	0.597174	
0.013534	0.727331	0.776466	
0.013534	0.560376	0.657483	
0.013534	0.773930	0.808972	
0.013534	0.400758	0.489109	
0.013534	0.520231	0.648568	
0.013534	0.876919	0.851058	
0.013534	0.471812	0.506937	
0.013534	0.561315	0.770583	
0.013534	0.836512	0.758744	
0.013534	0.707626	0.547740	
0.013534	1.003047	1.037470	
0.013534	0.492995	0.542378	
0.013534	0.582593	0.607593	
0.013534	0.538909	0.575813	
0.013534	0.403904	0.473127	
0.013534	0.400372	0.531651	
0.013534	0.522821	0.554393	
0.013534	0.678351	0.760475	
0.013534	0.579777	0.731251	
0.013534	0.574613	0.649938	
0.013534	0.890639	0.779992	
0.013534	0.553184	0.569883	
0.013534	0.478053	0.688969	
0.013534	0.497754	0.478421	
0.013534	1.025436	1.065319	
0.013534	0.643180	0.632200	
0.013534	0.755089	0.719958	
0.013534	0.467018	0.558055	
0.013534	0.422851	0.506570	
0.013534	0.411421	0.488513	
0.013534	0.761753	0.639645	
0.013534	0.577237	0.797870	
0.013534	0.507520	0.667680	
0.013534	0.564292	0.584108	
0.013534	0.857108	0.704483	
0.013534	0.662137	0.624105	
0.013534	0.761045	0.789166	
0.013534	0.504749	0.601614	
0.013534	0.646635	0.594241	
0.013534	0.436059	0.493386	
0.013534	0.479152	0.522902	
0.013534	0.439782	0.538472	
0.013534	0.549265	0.656624	
0.013534	0.661849	0.650890	
0.013534	1.005307	1.047189	
0.013534	0.519525	0.567555	
0.013534	0.490832	0.722070	
0.013534	0.568865	0.683737	
0.013534	0.489024	0.598008	
0.013534	0.642004	0.649032	
0.013534	0.806918	0.893347	
0.013534	0.488871	0.592305	
0.013534	0.783529	0.844331	
0.013534	0.719259	0.618982	
0.013534	0.486644	0.448395	
0.013534	0.716465	0.592791	
0.013534	0.640862	0.643591	
0.013534	0.854607	0.956131	
0.013534	0.406356	0.481307	
0.013534	0.625229	0.699494	
0.013534	0.813604	0.769975	
0.013534	0.562553	0.514857	
0.013534	0.661317	0.769313	
0.013534	0.468294	0.676542	
0.013534	0.562603	0.684881	
0.013534	0.548226	0.631604	
0.013534	0.625671	0.598002	
0.013534	0.606436	0.561721	
0.013534	0.617116	0.495855	
0.013534	0.536377	0.562729	
0.013534	0.434067	0.504886	
0.013534	0.792041	0.734820	
0.013534	0.533369	0.704225	
0.013534	0.458317	0.499391	
0.013534	0.516880	0.675432	
0.013534	0.607512	0.740820	
0.013534	0.356497	0.429427	
0.013534	0.569144	0.662748	
0.013534	0.504975	0.510765	
0.013534	0.536557	0.614788	
0.013534	0.509677	0.618729	
0.013534	0.374134	0.463685	
0.013534	0.407963	0.560015	
0.013534	0.467498	0.633319	
0.013534	0.622211	0.766693	
0.013534	0.536516	0.522911	
0.013534	0.703894	0.775626	
0.013534	0.650958	0.728042	
0.013534	0.495657	0.582493	
0.013534	0.750564	0.616494	
0.013534	0.562580	0.610577	
0.013534	0.449865	0.671598	
0.013534	0.587627	0.461598	
0.013534	0.464431	0.520028	
0.013534	0.461093	0.475972	
0.013534	0.514607	0.637716	
0.013534	0.635253	0.430521	
0.013534	0.938405	0.916477	
0.013534	0.500975	0.441727	
0.013534	0.541885	0.558139	
0.013534	0.602399	0.552768	
0.013534	0.606385	0.636843	
0.013534	0.564980	0.651202	
