Learning Rate	Train Loss1	Train Loss2	
0.036788	0.660612	0.782399	
0.036788	0.596879	0.577278	
0.036788	0.469932	0.512768	
0.036788	0.717916	0.657818	
0.036788	0.810991	0.775713	
0.036788	0.710775	0.657996	
0.036788	0.777690	0.695537	
0.036788	0.774940	0.735497	
0.036788	0.771499	0.892083	
0.036788	0.581879	0.657934	
0.036788	0.456534	0.551463	
0.036788	0.577048	0.490021	
0.036788	0.738730	0.656802	
0.036788	0.558692	0.620566	
0.036788	0.990350	0.905103	
0.036788	0.670504	0.705031	
0.036788	0.559215	0.669924	
0.036788	0.833941	0.719349	
0.036788	0.637831	0.533457	
0.036788	0.705575	0.634408	
0.036788	0.671151	0.679099	
0.036788	0.773832	0.842493	
0.036788	0.855936	0.755101	
0.036788	0.663845	0.715907	
0.036788	0.958985	0.744894	
0.036788	0.548782	0.582742	
0.036788	0.799567	0.779505	
0.036788	1.160394	1.195948	
0.036788	0.590644	0.707970	
0.036788	0.476864	0.509172	
0.036788	0.604851	0.652326	
0.036788	1.016757	0.866812	
0.036788	1.194072	1.130326	
0.036788	0.542257	0.604370	
0.036788	0.717920	0.743936	
0.036788	0.777811	0.884565	
0.036788	0.710769	0.619262	
0.036788	0.774086	0.913138	
0.036788	0.562697	0.489614	
0.036788	0.388848	0.509859	
0.036788	0.579518	0.518449	
0.036788	0.584457	0.546494	
0.036788	0.519246	0.656842	
0.036788	0.813204	0.828055	
0.036788	0.791379	0.930622	
0.036788	0.521687	0.680503	
0.036788	0.596388	0.534603	
0.036788	0.641780	0.661557	
0.036788	0.493217	0.443141	
0.036788	0.580442	0.631559	
0.036788	0.777858	0.615896	
0.036788	0.683723	0.702206	
0.036788	0.641970	0.733223	
0.036788	0.611245	0.637699	
0.036788	0.459189	0.613658	
0.036788	1.096379	0.830416	
0.036788	0.503574	0.561687	
0.036788	0.655683	0.658535	
0.036788	0.561136	0.734835	
0.036788	0.726933	0.772783	
0.036788	0.662166	0.744481	
0.036788	0.538110	0.617715	
0.036788	0.786401	0.871423	
0.036788	0.570613	0.563052	
0.036788	1.037439	0.952661	
0.036788	0.511389	0.678325	
0.036788	0.556994	0.735331	
0.036788	0.735245	0.916491	
0.036788	0.694288	0.715460	
0.036788	0.642951	0.709008	
0.036788	0.527840	0.616676	
0.036788	0.513965	0.499284	
0.036788	0.670595	0.766365	
0.036788	0.579752	0.634660	
0.036788	0.542830	0.653159	
0.036788	0.606569	0.550687	
0.036788	0.545977	0.575282	
0.036788	0.544434	0.493447	
0.036788	0.965700	0.873451	
0.036788	0.797345	0.629570	
0.036788	0.538746	0.594073	
0.036788	0.479228	0.590226	
0.036788	0.550827	0.633723	
0.036788	0.538686	0.636079	
0.036788	0.658923	0.545543	
0.036788	0.936154	0.728584	
0.036788	0.467814	0.486398	
0.036788	0.940244	0.892962	
0.036788	0.506245	0.605718	
0.036788	0.719965	0.728094	
0.036788	0.781357	0.790984	
0.036788	0.550940	0.587060	
0.036788	0.571270	0.642147	
0.036788	0.691014	0.663628	
0.036788	1.102342	0.977426	
0.036788	0.994952	0.917295	
0.036788	0.887147	0.761765	
0.036788	0.797944	0.931063	
0.036788	0.972460	0.785407	
0.036788	0.628151	0.648727	
0.036788	0.484118	0.488863	
0.036788	0.526247	0.659753	
0.036788	0.592572	0.873113	
0.036788	0.559922	0.634402	
0.036788	0.523559	0.722207	
0.036788	0.685749	0.823695	
0.036788	0.806475	0.789564	
0.036788	0.901881	0.795359	
0.036788	0.533970	0.679203	
0.036788	0.542992	0.544090	
0.036788	0.777987	0.806207	
0.036788	0.570452	0.616123	
0.036788	0.456146	0.510454	
0.036788	0.575669	0.682122	
0.036788	1.222892	1.056606	
0.036788	1.594758	1.998280	
0.036788	0.862035	0.946515	
0.036788	0.640029	0.548868	
0.036788	0.579001	0.660089	
0.036788	0.822519	0.787462	
0.036788	0.724015	0.674927	
0.036788	0.725859	0.639419	
0.036788	0.857315	0.796839	
0.036788	0.876381	0.946409	
0.036788	0.615932	0.574658	
0.036788	0.698769	0.566751	
0.036788	0.480521	0.544103	
0.036788	0.510510	0.543627	
0.036788	0.628562	0.619147	
0.036788	0.794488	0.723490	
0.036788	0.874516	0.796626	
0.036788	0.905663	0.892230	
0.036788	0.626020	0.556519	
0.036788	0.646687	0.615900	
0.036788	0.574867	0.747937	
0.036788	0.462759	0.476170	
0.036788	0.856031	0.859250	
0.036788	0.766323	0.829344	
0.036788	0.786198	0.686450	
0.036788	0.901216	0.800683	
0.036788	0.545535	0.545531	
0.036788	0.461162	0.516652	
0.036788	0.568723	0.813851	
0.036788	0.890976	0.800832	
0.036788	1.533792	1.450782	
0.036788	0.843382	0.705228	
0.036788	0.585914	0.644105	
0.036788	0.607665	0.647482	
0.036788	0.596688	0.582697	
0.036788	0.734164	0.681980	
0.036788	0.716884	0.739313	
0.036788	0.782428	0.843603	
0.036788	0.619787	0.581903	
0.036788	0.565676	0.805730	
0.036788	0.658194	0.599589	
0.036788	0.584661	0.486287	
0.036788	0.898917	0.697330	
0.036788	0.864348	0.864946	
0.036788	0.475085	0.608170	
0.036788	0.627259	0.656640	
0.036788	0.615293	0.593971	
0.036788	0.735869	0.649099	
0.036788	0.540554	0.442418	
0.036788	0.614833	0.691175	
0.036788	0.774900	0.694917	
0.036788	0.664809	0.608524	
0.036788	0.627023	0.679142	
0.036788	1.472237	1.322946	
0.036788	0.725252	0.775439	
0.036788	0.671029	0.630833	
0.036788	0.948588	0.925893	
0.036788	0.926494	1.030349	
0.036788	0.557065	0.507892	
0.036788	0.441510	0.620262	
0.036788	0.532264	0.484955	
0.036788	0.722603	0.695986	
0.036788	0.893888	0.894522	
0.036788	0.748744	0.776102	
0.036788	0.690564	0.665761	
0.036788	0.529076	0.671097	
0.036788	0.624238	0.742451	
0.036788	0.634295	0.682661	
0.036788	0.595186	0.710082	
0.036788	0.690557	0.591127	
0.036788	0.544142	0.715440	
0.036788	0.812907	0.798796	
0.036788	0.654209	0.663343	
0.036788	0.621067	0.620324	
0.036788	0.639316	0.694770	
0.036788	0.682885	0.765020	
0.036788	0.680106	0.569334	
0.036788	0.711534	0.841548	
0.036788	1.265917	0.993448	
0.036788	0.830019	0.818902	
0.036788	1.048737	0.991664	
0.036788	0.473605	0.549115	
0.036788	0.554071	0.690787	
0.036788	0.520419	0.643875	
0.036788	0.573148	0.569268	
0.036788	0.812775	0.837624	
0.036788	0.718625	0.764597	
0.036788	0.670335	0.637341	
0.036788	0.538419	0.515312	
0.036788	1.068439	0.867976	
0.036788	0.545185	0.526277	
0.036788	0.795694	0.884961	
0.036788	1.423353	1.336415	
0.036788	0.533123	0.608944	
0.036788	0.560263	0.581495	
0.036788	0.569616	0.577904	
0.036788	0.510091	0.410967	
0.036788	0.550749	0.573412	
0.036788	0.575172	0.713081	
0.036788	0.960536	0.992010	
0.036788	0.445688	0.400229	
0.036788	0.471773	0.629117	
0.036788	0.500143	0.481328	
0.036788	0.567437	0.592491	
0.036788	0.641416	0.779466	
0.036788	0.802796	0.629497	
0.036788	0.565473	0.700933	
0.036788	0.462021	0.514159	
0.036788	0.994287	0.902490	
0.036788	0.459698	0.708735	
0.036788	0.529844	0.570753	
0.036788	0.487517	0.412920	
0.036788	0.630846	0.655938	
0.036788	1.253093	1.240259	
0.036788	0.756173	0.823875	
0.036788	0.502015	0.564225	
0.036788	0.602483	0.554731	
0.036788	0.572977	0.717332	
0.036788	0.694821	0.618675	
0.036788	0.700830	0.850144	
0.036788	0.693992	0.661168	
0.036788	0.501177	0.497579	
0.036788	1.256990	1.258854	
0.036788	0.530843	0.531740	
0.036788	0.625231	0.634484	
0.036788	0.904977	0.714965	
0.036788	0.839577	0.836953	
0.036788	0.506297	0.486929	
0.036788	0.615171	0.609245	
0.036788	0.658427	0.568664	
0.036788	0.672976	0.667166	
0.036788	0.692133	0.699631	
0.036788	0.738838	0.814706	
0.036788	0.498582	0.582765	
0.036788	1.559298	1.401219	
0.036788	0.558722	0.695755	
0.036788	0.437922	0.715265	
0.036788	0.560871	0.602270	
0.036788	0.619869	0.696585	
0.036788	0.853916	0.932548	
0.036788	0.942992	0.826784	
0.036788	0.514871	0.543924	
0.036788	0.653380	0.772392	
0.036788	0.499765	0.571127	
0.036788	0.484682	0.610905	
0.036788	0.493268	0.545058	
0.036788	0.838241	0.976054	
0.036788	0.421047	0.653723	
0.036788	0.679336	0.587958	
0.036788	0.519975	0.644396	
0.036788	0.668897	0.702319	
0.036788	0.747541	0.586241	
0.036788	0.830067	0.667448	
0.036788	0.440193	0.593274	
0.036788	0.647217	0.722520	
0.036788	0.827299	0.895443	
0.036788	0.856713	0.980312	
0.036788	1.144812	1.034477	
0.036788	0.623165	0.629545	
0.036788	0.516297	0.590197	
0.036788	0.827235	0.869167	
0.036788	0.742861	0.766317	
0.036788	0.587202	0.729097	
0.036788	1.220081	1.199434	
0.036788	0.627584	0.676604	
0.036788	0.733403	0.651991	
0.036788	0.514381	0.702920	
0.036788	1.242382	1.196959	
0.036788	0.518701	0.568752	
0.036788	0.649051	0.690030	
0.036788	0.478432	0.583247	
0.036788	0.707547	0.829219	
0.036788	0.805237	0.741512	
0.036788	0.783741	0.719967	
0.036788	0.884798	0.893897	
0.036788	0.602848	0.565936	
0.036788	0.952391	0.739472	
0.036788	0.560138	0.619587	
0.036788	0.725720	0.662242	
0.036788	0.722118	0.708295	
0.036788	0.655603	0.674902	
0.036788	0.557917	0.590863	
0.036788	1.074789	0.994616	
0.036788	0.664403	0.674549	
0.036788	0.766810	0.617996	
0.036788	0.597228	0.668279	
0.036788	0.709743	0.591958	
0.036788	0.822349	0.904362	
0.036788	0.870935	0.882281	
0.036788	0.579966	0.629856	
0.036788	0.618161	0.606787	
0.036788	0.817342	0.835544	
0.036788	0.595224	0.631043	
0.036788	0.667280	0.684308	
0.036788	0.695138	0.777817	
0.036788	0.633249	0.625611	
0.036788	1.745009	1.844656	
0.036788	0.950498	0.743023	
0.036788	0.556150	0.565415	
0.036788	0.491063	0.595227	
0.036788	0.796051	0.793449	
0.036788	0.552187	0.677348	
0.036788	0.488077	0.462173	
0.036788	0.658896	0.697689	
0.036788	0.772612	0.779386	
0.036788	0.538936	0.587773	
0.036788	0.869914	0.860470	
0.036788	0.667602	0.620613	
0.036788	0.882702	0.972578	
0.036788	0.583168	0.589097	
0.036788	0.839822	0.869522	
0.036788	0.490741	0.682644	
0.036788	0.462443	0.489779	
0.036788	0.752696	0.885206	
0.036788	0.826990	0.806719	
0.036788	0.912203	0.956483	
0.036788	0.839777	0.782617	
0.036788	0.603154	0.800873	
0.036788	0.681538	0.525897	
0.036788	0.556572	0.606679	
0.036788	0.497463	0.674126	
0.036788	0.579851	0.693343	
0.036788	0.865996	0.787693	
0.036788	0.534496	0.594895	
0.036788	0.508913	0.528499	
0.036788	0.811161	0.817768	
0.036788	0.464401	0.764252	
0.036788	0.730937	0.613249	
0.036788	1.045055	1.079279	
0.036788	0.561312	0.667908	
0.036788	0.656385	0.634289	
0.036788	0.712516	0.679885	
0.036788	0.782246	0.892128	
0.036788	1.019561	0.877640	
0.036788	0.584121	0.735516	
0.036788	0.523295	0.703597	
0.036788	0.581035	0.636504	
0.036788	0.581908	0.538978	
0.036788	0.597294	0.513283	
0.036788	0.488563	0.625006	
0.036788	0.540341	0.699303	
0.036788	0.506679	0.651399	
0.036788	0.552892	0.531234	
0.036788	1.007538	0.883057	
0.036788	1.012603	0.880137	
0.036788	0.551068	0.555742	
0.036788	0.505955	0.571627	
0.036788	0.530652	0.518971	
0.036788	1.106409	0.904103	
0.036788	0.541095	0.619049	
0.036788	1.175087	1.327224	
0.036788	0.459735	0.598140	
0.036788	0.838791	0.964830	
0.036788	0.605314	0.733164	
0.036788	0.501104	0.682030	
0.036788	0.624252	0.588008	
0.036788	0.607194	0.466203	
0.036788	0.814225	1.053007	
0.036788	0.731663	0.793281	
0.036788	0.630944	0.676775	
0.036788	0.542544	0.540336	
0.036788	0.697865	0.748367	
0.036788	0.660178	0.770781	
0.036788	0.650819	0.683329	
0.036788	0.802407	0.789038	
0.036788	1.250420	1.228282	
0.036788	0.637631	0.666396	
0.036788	0.736981	0.693128	
0.036788	0.938672	0.892379	
0.036788	0.858567	0.834820	
0.036788	0.409808	0.569214	
0.036788	0.643874	0.656922	
0.036788	0.874393	0.884239	
0.036788	0.699815	0.694655	
0.036788	0.731662	0.862202	
0.036788	0.988672	0.940325	
0.036788	1.160932	1.216178	
0.036788	0.547887	0.611969	
0.036788	0.682770	0.628621	
0.036788	0.836757	1.036836	
0.036788	0.533345	0.607945	
0.036788	0.682031	0.689082	
0.036788	0.773975	0.739954	
0.036788	0.730056	0.764282	
0.036788	0.856743	0.899917	
0.036788	0.687550	0.765979	
0.036788	0.843540	0.814663	
0.036788	0.752136	0.832046	
0.036788	0.502654	0.551265	
0.036788	1.200903	1.147116	
0.036788	0.610551	0.667703	
0.036788	0.579293	0.556699	
0.036788	0.543267	0.691899	
0.036788	0.693117	0.714203	
0.036788	1.425306	1.299149	
0.036788	0.567226	0.696532	
0.036788	0.497064	0.622602	
0.036788	0.649089	0.578226	
0.036788	0.746330	0.752133	
0.036788	0.627036	0.573179	
0.036788	0.480006	0.580068	
0.036788	0.555889	0.613695	
0.036788	0.526569	0.654599	
0.036788	0.927442	0.888175	
0.036788	0.942884	0.823998	
0.036788	0.457925	0.494643	
0.036788	0.504063	0.621964	
0.036788	0.574439	0.729979	
0.036788	0.662889	0.706892	
0.036788	0.498781	0.593107	
0.036788	0.574263	0.413652	
0.036788	0.478823	0.449837	
0.036788	0.747700	0.870063	
0.036788	0.589394	0.568263	
0.036788	0.764258	0.763683	
0.036788	0.717698	0.742612	
0.036788	0.664851	0.575955	
0.036788	0.839691	1.002870	
0.036788	0.397762	0.444043	
0.036788	0.739059	0.657157	
0.036788	0.526002	0.564376	
0.036788	0.598272	0.597300	
0.036788	0.696541	0.660237	
0.036788	0.488032	0.567209	
0.036788	0.567121	0.692041	
0.036788	0.605825	0.666938	
0.036788	0.770258	0.692669	
0.036788	0.408913	0.486720	
0.036788	0.428948	0.537689	
0.036788	0.582584	0.738629	
0.036788	0.652181	0.684591	
0.036788	0.677306	0.576251	
0.036788	0.641943	0.784354	
0.036788	1.146798	0.991389	
0.036788	0.495468	0.579745	
0.036788	1.009528	0.935869	
0.036788	0.516376	0.617675	
0.036788	0.529258	0.483597	
0.036788	0.673802	0.574550	
0.036788	0.590093	0.746356	
0.036788	0.598171	0.519740	
0.036788	0.852236	0.749676	
0.036788	0.570156	0.766915	
0.036788	0.577045	0.535380	
0.036788	0.481091	0.492139	
0.036788	1.003776	0.951482	
0.036788	0.632799	0.543605	
0.036788	0.737985	0.805895	
0.036788	0.656257	0.699734	
0.036788	0.409285	0.547538	
0.036788	0.908617	0.824804	
0.036788	0.548437	0.455670	
0.036788	0.661379	0.653838	
0.036788	0.566613	0.575167	
0.036788	0.599847	0.584248	
0.036788	0.666036	0.820941	
0.036788	0.941763	0.780301	
0.036788	1.030736	0.993353	
0.036788	0.569362	0.593543	
0.036788	0.833056	0.878982	
0.036788	0.430518	0.543310	
0.036788	0.728156	0.731226	
0.036788	0.464144	0.684293	
0.036788	0.538144	0.462991	
0.036788	0.713822	0.772611	
0.036788	0.539191	0.708815	
0.036788	0.918920	0.947741	
0.036788	0.795660	0.772360	
0.036788	1.196775	1.024675	
0.036788	0.501081	0.560166	
0.036788	0.453458	0.514549	
0.036788	0.401848	0.524260	
0.036788	0.861196	0.911806	
0.036788	0.594872	0.626588	
0.036788	0.607519	0.630031	
0.036788	0.615674	0.585407	
0.036788	0.834842	0.876328	
0.036788	0.734472	0.743915	
0.036788	0.816019	0.852561	
0.036788	0.660925	0.631327	
0.036788	0.707443	0.805038	
0.036788	0.856639	1.097570	
0.036788	0.620479	0.675453	
0.036788	0.688864	0.721424	
0.036788	0.457843	0.387014	
0.036788	0.726700	0.777554	
0.036788	0.520392	0.490793	
0.036788	0.835524	0.690742	
0.036788	1.011112	0.849668	
0.036788	0.626157	0.721914	
0.036788	0.560852	0.558261	
0.036788	0.920510	1.035068	
0.036788	0.619469	0.598809	
0.036788	0.762330	0.604334	
0.036788	0.611389	0.647678	
0.036788	0.460911	0.631231	
0.036788	0.510638	0.615857	
0.036788	0.517484	0.525849	
0.036788	0.561467	0.608222	
0.036788	0.644132	0.894748	
0.036788	0.869859	0.715371	
0.036788	0.848955	0.888500	
0.036788	0.622454	0.473949	
0.036788	0.699252	0.715399	
0.036788	0.554831	0.480704	
0.036788	0.628635	0.619595	
0.036788	0.511839	0.624175	
0.036788	0.690809	0.714281	
0.036788	0.697284	0.538727	
0.036788	0.595068	0.575951	
0.036788	0.705856	0.706753	
0.036788	0.667989	0.702675	
0.036788	0.820082	0.913635	
0.036788	0.725583	0.665630	
0.036788	0.721129	0.589005	
0.036788	0.521992	0.512744	
0.036788	0.627101	0.674632	
0.036788	0.663954	0.669337	
0.036788	0.626397	0.518523	
0.036788	0.523400	0.665916	
0.036788	0.595473	0.735325	
0.036788	0.907700	0.839872	
0.036788	0.737561	0.898355	
0.036788	0.517073	0.658848	
0.036788	0.551628	0.564265	
0.036788	0.494123	0.415653	
0.036788	0.772416	0.776548	
0.036788	0.551611	0.579151	
0.036788	0.889586	0.946038	
0.036788	0.467349	0.525086	
0.036788	0.665655	0.592963	
0.036788	0.835100	0.982734	
0.036788	0.474997	0.452025	
0.036788	0.680952	0.689608	
0.036788	0.652053	0.819506	
0.036788	0.580210	0.533540	
0.036788	1.080115	1.105203	
0.036788	1.001998	0.929781	
0.036788	0.588293	0.623779	
0.036788	0.527599	0.583793	
0.036788	0.844611	0.699183	
0.036788	0.603395	0.642047	
0.036788	0.823770	0.838789	
0.036788	0.627048	0.634754	
0.036788	0.604337	0.589622	
0.036788	0.836648	0.888725	
0.036788	0.611028	0.752914	
0.036788	0.492169	0.439497	
0.036788	0.708055	0.761616	
0.036788	0.669811	0.528706	
0.036788	0.445562	0.598976	
0.036788	0.664401	0.735141	
0.036788	0.744253	0.681220	
0.036788	0.836446	0.768332	
0.036788	0.597960	0.673653	
0.036788	1.478513	1.590465	
0.036788	0.658225	0.686971	
0.036788	0.807584	0.674162	
0.036788	0.529142	0.623805	
0.036788	0.587054	0.579088	
0.036788	1.270185	1.208962	
0.036788	0.634702	0.798204	
0.036788	0.698625	0.597305	
0.036788	0.643195	0.608517	
0.036788	0.503385	0.674490	
0.036788	0.557655	0.517074	
0.036788	0.574602	0.558296	
0.036788	0.932948	0.976947	
0.036788	0.620863	0.573823	
0.036788	0.671333	0.685707	
0.036788	0.538269	0.500577	
0.036788	0.481391	0.516576	
0.036788	0.619505	0.636798	
0.036788	0.712210	0.805520	
0.036788	0.528240	0.663121	
0.036788	0.673839	0.693431	
0.036788	0.678661	0.658155	
0.036788	1.200817	1.058572	
0.036788	0.840002	0.788308	
0.036788	0.571084	0.578698	
0.036788	0.589656	0.725744	
0.036788	0.937789	0.825695	
0.036788	0.478843	0.614155	
0.036788	0.521335	0.462781	
0.036788	0.603948	0.565549	
0.036788	0.652627	0.605407	
0.036788	0.726723	0.712399	
0.036788	0.495123	0.672028	
0.036788	0.619846	0.644255	
0.036788	0.479939	0.577828	
0.036788	0.714415	0.745903	
0.036788	0.563616	0.654684	
0.036788	0.702505	0.777605	
0.036788	0.629451	0.646058	
0.036788	0.580222	0.692630	
0.036788	0.808500	0.846013	
0.036788	0.764140	0.732156	
0.036788	0.633150	0.769730	
0.036788	0.541359	0.610571	
0.036788	0.576890	0.598359	
0.036788	0.472663	0.547690	
0.036788	0.576218	0.618576	
0.036788	1.378441	1.331953	
0.036788	0.562390	0.699811	
0.036788	0.734953	0.700194	
0.036788	0.694220	0.738245	
0.036788	0.889434	0.896273	
0.036788	0.514510	0.682665	
0.036788	0.545971	0.655249	
0.036788	0.602077	0.698714	
0.036788	0.641472	0.598639	
0.036788	0.428069	0.547228	
0.036788	0.778408	0.778820	
0.036788	0.729263	0.812440	
0.036788	0.630902	0.519642	
0.036788	0.643271	0.654627	
0.036788	1.190296	1.261540	
0.036788	0.611264	0.720483	
0.036788	0.425130	0.524292	
0.036788	0.620024	0.635636	
0.036788	0.476073	0.562338	
0.036788	1.189634	0.988471	
0.036788	0.552704	0.611907	
0.036788	0.821867	0.588509	
0.036788	0.775311	0.762081	
0.036788	0.494793	0.606477	
0.036788	0.601587	0.655708	
0.036788	0.556405	0.696765	
0.036788	0.628485	0.688002	
0.036788	0.792561	0.707509	
0.036788	0.774167	0.846437	
0.036788	0.681261	0.518612	
0.036788	0.572776	0.573611	
0.036788	0.758334	0.689671	
0.036788	0.746410	0.759915	
0.036788	0.934419	0.929145	
0.036788	0.611820	0.771642	
0.036788	0.494317	0.448952	
0.036788	0.933678	0.729971	
0.036788	0.452399	0.633923	
0.036788	0.654731	0.521649	
0.036788	0.654062	0.569596	
0.036788	0.436712	0.619148	
0.036788	0.630866	0.753334	
0.036788	0.487976	0.628264	
0.036788	0.554338	0.562506	
0.036788	0.483459	0.641934	
0.036788	0.421267	0.616632	
0.036788	0.735145	0.698890	
0.036788	0.864474	0.834704	
0.036788	0.605845	0.587228	
0.036788	0.571551	0.530438	
0.036788	0.482494	0.418907	
0.036788	0.882026	0.936770	
0.036788	0.706518	0.644610	
0.036788	0.549632	0.604334	
0.036788	0.586080	0.643035	
0.036788	0.726043	0.691592	
0.036788	0.429563	0.534120	
0.036788	0.510298	0.590710	
0.036788	0.546690	0.594696	
0.036788	0.546124	0.667716	
0.036788	0.515903	0.554206	
0.036788	0.557475	0.708665	
0.036788	0.703228	0.602705	
0.036788	0.852076	0.691104	
0.036788	0.807412	0.880229	
0.036788	0.531301	0.615015	
0.036788	0.491661	0.641252	
0.036788	0.523896	0.629264	
0.036788	0.568491	0.620324	
0.036788	0.545985	0.676232	
0.036788	0.493110	0.622402	
0.036788	0.875696	1.071240	
0.036788	0.642523	0.752304	
0.036788	0.622263	0.745070	
0.036788	0.636626	0.523448	
0.036788	0.580276	0.700881	
0.036788	0.874159	0.872578	
0.036788	1.124890	0.980973	
0.036788	0.571856	0.502022	
0.036788	0.524318	0.580641	
0.036788	0.824044	0.615373	
0.036788	0.761576	0.682622	
0.036788	0.992347	0.891385	
0.036788	0.665843	0.571644	
0.036788	0.560976	0.497776	
0.036788	0.645569	0.764679	
0.036788	0.650167	0.816547	
0.036788	0.597172	0.481343	
0.036788	0.530840	0.640019	
0.036788	0.785805	0.805203	
0.036788	0.623682	0.600803	
0.036788	0.476430	0.496089	
0.036788	0.566788	0.567730	
0.036788	0.509855	0.407695	
0.036788	0.824538	0.656388	
0.036788	0.600398	0.756696	
0.036788	0.791277	0.751498	
0.036788	0.494989	0.558779	
0.036788	0.772755	0.708478	
0.036788	0.751581	0.751799	
0.036788	0.611427	0.588989	
0.036788	0.568976	0.576778	
0.036788	0.583071	0.657775	
0.036788	0.670951	0.728791	
0.036788	0.547400	0.811245	
0.036788	0.501810	0.646848	
0.036788	0.538325	0.615434	
0.036788	0.785596	0.806861	
0.036788	0.537201	0.611338	
0.036788	0.578196	0.639346	
0.036788	0.681422	0.746142	
0.036788	0.408474	0.472372	
0.036788	1.137537	0.955295	
0.036788	0.671121	0.688934	
0.036788	0.576660	0.828543	
0.036788	0.614019	0.471843	
0.036788	0.642278	0.790208	
0.036788	0.734506	0.823036	
0.036788	0.794042	0.724128	
0.036788	0.700570	0.802692	
0.036788	0.672806	0.689876	
0.036788	0.860994	0.770682	
0.036788	0.671861	0.664378	
0.036788	0.431997	0.456994	
0.036788	0.592627	0.657632	
0.036788	0.794571	0.659065	
0.036788	0.778875	0.885645	
0.036788	0.524901	0.589835	
0.036788	0.807161	0.709845	
0.036788	0.623425	0.555284	
0.036788	0.481215	0.595213	
0.036788	0.697810	0.656045	
0.036788	0.556713	0.610382	
0.036788	0.567053	0.614622	
0.036788	0.569924	0.645705	
0.036788	0.787318	0.834475	
0.036788	0.651390	0.520633	
0.036788	0.452245	0.553467	
0.036788	1.322457	1.301542	
0.036788	0.585108	0.597991	
0.036788	1.018913	1.014533	
0.036788	0.578984	0.623745	
0.036788	0.507490	0.495348	
0.036788	0.731093	0.853265	
0.036788	0.623667	0.627923	
0.036788	0.757107	0.668638	
0.036788	0.569372	0.665034	
0.036788	0.510455	0.622231	
0.036788	0.479989	0.519482	
0.036788	0.987673	0.935553	
0.036788	0.569055	0.551187	
0.036788	0.597171	0.623351	
0.036788	0.496058	0.602333	
0.036788	0.806636	0.772297	
0.036788	0.534100	0.683968	
0.036788	0.738442	0.857549	
0.036788	1.577378	1.735611	
0.036788	0.483523	0.600058	
0.036788	0.801908	0.817107	
0.036788	0.686799	0.771291	
0.036788	0.500521	0.473242	
0.036788	0.559518	0.583845	
0.036788	0.651052	0.576855	
0.036788	0.865643	0.944000	
0.036788	0.905887	0.785691	
0.036788	0.543737	0.807738	
0.036788	0.650082	0.613790	
0.036788	0.579561	0.652412	
0.036788	0.789306	0.783642	
0.036788	0.744133	0.796042	
0.036788	0.623005	0.648267	
0.036788	0.623442	0.832188	
0.036788	0.690527	0.639933	
0.036788	0.578119	0.640421	
0.036788	0.649032	0.586996	
0.036788	0.584334	0.683034	
0.036788	1.089890	1.126688	
0.036788	0.918356	0.811476	
0.036788	0.727843	0.588702	
0.036788	0.718584	0.746708	
0.036788	0.534295	0.577328	
0.036788	0.723972	0.879347	
0.036788	0.651959	0.673343	
0.036788	0.631181	0.452515	
0.036788	0.566674	0.724397	
0.036788	0.535467	0.548010	
0.036788	0.688457	0.714679	
0.036788	1.006989	0.957005	
0.036788	1.684149	1.554593	
0.036788	0.769316	0.853732	
0.036788	0.638107	0.645646	
0.036788	0.693740	0.596507	
0.036788	0.502790	0.622000	
0.036788	0.913086	1.038808	
0.036788	0.530526	0.626702	
0.036788	0.486681	0.447585	
0.036788	0.856262	0.857503	
0.036788	0.814021	0.785575	
0.036788	0.597701	0.579953	
0.036788	0.693977	0.816735	
0.036788	0.888366	0.964033	
0.036788	0.940700	0.867139	
0.036788	0.634394	0.589472	
0.036788	0.593616	0.635746	
0.036788	0.447350	0.465227	
0.036788	0.677427	0.598190	
0.036788	0.416359	0.487191	
0.036788	0.532156	0.493591	
0.036788	0.671055	0.715592	
0.036788	0.853978	0.840640	
0.036788	0.698534	0.695075	
0.036788	0.891190	0.882234	
0.036788	0.487809	0.760138	
0.036788	1.420747	1.164255	
0.036788	0.874976	0.789050	
0.036788	0.707572	0.639650	
0.036788	1.289982	1.180733	
0.036788	0.903536	0.952227	
0.036788	0.571997	0.640001	
0.036788	0.553889	0.681044	
0.036788	0.486464	0.664558	
0.036788	0.655276	0.631277	
0.036788	0.731296	0.799986	
0.036788	0.549008	0.608464	
0.036788	0.680343	0.788264	
0.036788	0.908161	1.041814	
0.036788	0.671859	0.609163	
0.036788	0.638794	0.790780	
0.036788	0.471387	0.529914	
0.036788	0.409940	0.459977	
0.036788	0.533401	0.537231	
0.036788	0.951820	0.809819	
0.036788	0.794179	0.643927	
0.036788	0.556918	0.606459	
0.036788	0.599467	0.630439	
0.036788	0.752039	0.684006	
0.036788	0.750638	0.535834	
0.036788	0.949955	0.855620	
0.036788	0.439745	0.459461	
0.036788	0.590036	0.653271	
0.036788	0.526518	0.632678	
0.036788	0.949148	0.964089	
0.036788	0.697877	0.848719	
0.036788	0.614625	0.711335	
0.036788	0.675730	0.620539	
0.036788	0.672668	0.547621	
0.036788	0.507335	0.514071	
0.036788	0.467952	0.601173	
0.036788	0.513008	0.647663	
0.036788	0.591691	0.702912	
0.036788	0.536640	0.609784	
0.036788	0.608984	0.707785	
0.036788	0.612404	0.816480	
0.036788	0.476040	0.706759	
0.036788	0.538656	0.718240	
0.036788	0.575406	0.558272	
0.036788	0.612059	0.669820	
